,Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball
256549,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,8,6,Kamran Akmal,Mohammad Hafeez,V Kohli,1,0,1,0,[],0,,,47,3,129,,72,India,1,3,9,4,23,,,1,1
256550,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,1,Kamran Akmal,Mohammad Hafeez,Yuvraj Singh,2,0,2,0,[],0,,,49,3,129,,71,India,1,5,9,5,23,,,2,1
256551,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,2,Kamran Akmal,Mohammad Hafeez,Yuvraj Singh,0,0,0,0,[],1,caught,Kamran Akmal,49,4,129,,70,India,1,0,9,0,23,5,6,0,1
256552,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,3,Shoaib Malik,Mohammad Hafeez,Yuvraj Singh,1,0,1,0,[],0,,,50,4,129,,69,India,1,1,9,1,23,,,1,1
256553,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,4,Mohammad Hafeez,Shoaib Malik,Yuvraj Singh,0,0,0,0,[],0,,,50,4,129,,68,India,1,9,1,24,1,,,0,1
256554,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,5,Mohammad Hafeez,Shoaib Malik,Yuvraj Singh,2,0,2,0,[],0,,,52,4,129,,67,India,1,11,1,25,1,,,2,1
256555,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,9,6,Mohammad Hafeez,Shoaib Malik,Yuvraj Singh,4,0,4,0,[],0,,,56,4,129,,66,India,1,15,1,26,1,,,4,1
256556,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,1,Shoaib Malik,Mohammad Hafeez,V Kohli,1,0,1,0,[],0,,,57,4,129,,65,India,1,2,15,2,26,,,1,1
256557,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,2,Mohammad Hafeez,Shoaib Malik,V Kohli,0,0,0,0,[],0,,,57,4,129,,64,India,1,15,2,27,2,,,0,1
256558,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,3,Mohammad Hafeez,Shoaib Malik,V Kohli,0,1,1,0,['legbyes'],0,,,58,4,129,,63,India,1,15,2,28,2,,,0,1
256559,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,4,Shoaib Malik,Mohammad Hafeez,V Kohli,1,0,1,0,[],0,,,59,4,129,,62,India,1,3,15,3,28,,,1,1
256560,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,5,Mohammad Hafeez,Shoaib Malik,V Kohli,0,0,0,0,[],1,bowled,Mohammad Hafeez,59,5,129,,61,India,1,0,3,0,3,15,29,0,1
256561,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,10,6,Umar Akmal,Shoaib Malik,V Kohli,1,0,1,0,[],0,,,60,5,129,,60,India,1,1,3,1,3,,,1,1
256562,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,1,Umar Akmal,Shoaib Malik,Yuvraj Singh,1,0,1,0,[],0,,,61,5,129,,59,India,1,2,3,2,3,,,1,1
256563,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,2,Shoaib Malik,Umar Akmal,Yuvraj Singh,1,0,1,0,[],0,,,62,5,129,,58,India,1,4,2,4,2,,,1,1
256564,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,3,Umar Akmal,Shoaib Malik,Yuvraj Singh,1,0,1,0,[],0,,,63,5,129,,57,India,1,3,4,3,4,,,1,1
256565,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,4,Shoaib Malik,Umar Akmal,Yuvraj Singh,1,0,1,0,[],0,,,64,5,129,,56,India,1,5,3,5,3,,,1,1
256566,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,5,Umar Akmal,Shoaib Malik,Yuvraj Singh,0,0,0,0,[],0,,,64,5,129,,55,India,1,3,5,4,5,,,0,1
256567,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,11,6,Umar Akmal,Shoaib Malik,Yuvraj Singh,1,0,1,0,[],0,,,65,5,129,,54,India,1,4,5,5,5,,,1,1
256568,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,1,Umar Akmal,Shoaib Malik,V Kohli,1,1,2,1,['noballs'],0,,,67,5,129,,54,India,1,5,5,5,5,,,2,0
256569,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,1,Shoaib Malik,Umar Akmal,V Kohli,4,0,4,0,[],0,,,71,5,129,,53,India,1,9,5,6,5,,,4,1
256570,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,2,Shoaib Malik,Umar Akmal,V Kohli,1,0,1,0,[],0,,,72,5,129,,52,India,1,10,5,7,5,,,1,1
256571,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,3,Umar Akmal,Shoaib Malik,V Kohli,1,0,1,0,[],0,,,73,5,129,,51,India,1,6,10,6,7,,,1,1
256572,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,4,Shoaib Malik,Umar Akmal,V Kohli,4,0,4,0,[],0,,,77,5,129,,50,India,1,14,6,8,6,,,4,1
256573,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,5,Shoaib Malik,Umar Akmal,V Kohli,1,0,1,0,[],0,,,78,5,129,,49,India,1,15,6,9,6,,,1,1
256574,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,12,6,Umar Akmal,Shoaib Malik,V Kohli,2,0,2,0,[],0,,,80,5,129,,48,India,1,8,15,7,9,,,2,1
256575,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,1,Shoaib Malik,Umar Akmal,IK Pathan,2,0,2,0,[],0,,,82,5,129,,47,India,1,17,8,10,7,,,2,1
256576,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,2,Shoaib Malik,Umar Akmal,IK Pathan,1,0,1,0,[],0,,,83,5,129,,46,India,1,18,8,11,7,,,1,1
256577,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,3,Umar Akmal,Shoaib Malik,IK Pathan,2,0,2,0,[],0,,,85,5,129,,45,India,1,10,18,8,11,,,2,1
256578,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,4,Umar Akmal,Shoaib Malik,IK Pathan,6,0,6,0,[],0,,,91,5,129,,44,India,1,16,18,9,11,,,6,1
256579,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,5,Umar Akmal,Shoaib Malik,IK Pathan,1,0,1,0,[],0,,,92,5,129,,43,India,1,17,18,10,11,,,1,1
256580,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,13,6,Shoaib Malik,Umar Akmal,IK Pathan,0,0,0,0,[],0,,,92,5,129,,42,India,1,18,17,12,10,,,0,1
256581,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,1,Umar Akmal,Shoaib Malik,R Ashwin,0,1,1,1,['wides'],0,,,93,5,129,,42,India,1,17,18,11,12,,,1,0
256582,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,1,Umar Akmal,Shoaib Malik,R Ashwin,0,0,0,0,[],0,,,93,5,129,,41,India,1,17,18,12,12,,,0,1
256583,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,2,Umar Akmal,Shoaib Malik,R Ashwin,1,0,1,0,[],0,,,94,5,129,,40,India,1,18,18,13,12,,,1,1
256584,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,3,Shoaib Malik,Umar Akmal,R Ashwin,0,0,0,0,[],0,,,94,5,129,,39,India,1,18,18,13,13,,,0,1
256585,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,4,Shoaib Malik,Umar Akmal,R Ashwin,0,0,0,0,[],0,,,94,5,129,,38,India,1,18,18,14,13,,,0,1
256586,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,5,Shoaib Malik,Umar Akmal,R Ashwin,2,0,2,0,[],0,,,96,5,129,,37,India,1,20,18,15,13,,,2,1
256587,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,14,6,Shoaib Malik,Umar Akmal,R Ashwin,1,0,1,0,[],0,,,97,5,129,,36,India,1,21,18,16,13,,,1,1
256588,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,1,Shoaib Malik,Umar Akmal,L Balaji,1,0,1,0,[],0,,,98,5,129,,35,India,1,22,18,17,13,,,1,1
256589,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,2,Umar Akmal,Shoaib Malik,L Balaji,1,0,1,0,[],0,,,99,5,129,,34,India,1,19,22,14,17,,,1,1
256590,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,3,Shoaib Malik,Umar Akmal,L Balaji,2,0,2,0,[],0,,,101,5,129,,33,India,1,24,19,18,14,,,2,1
256591,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,4,Shoaib Malik,Umar Akmal,L Balaji,0,0,0,0,[],0,,,101,5,129,,32,India,1,24,19,19,14,,,0,1
256592,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,5,Shoaib Malik,Umar Akmal,L Balaji,4,0,4,0,[],0,,,105,5,129,,31,India,1,28,19,20,14,,,4,1
256593,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,15,6,Shoaib Malik,Umar Akmal,L Balaji,0,0,0,0,[],0,,,105,5,129,,30,India,1,28,19,21,14,,,0,1
256594,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,1,Umar Akmal,Shoaib Malik,R Ashwin,1,0,1,0,[],0,,,106,5,129,,29,India,1,20,28,15,21,,,1,1
256595,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,2,Shoaib Malik,Umar Akmal,R Ashwin,0,0,0,0,[],1,caught,Shoaib Malik,106,6,129,,28,India,1,0,20,0,15,28,22,0,1
256596,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,3,Yasir Arafat,Umar Akmal,R Ashwin,1,0,1,0,[],0,,,107,6,129,,27,India,1,1,20,1,15,,,1,1
256597,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,4,Umar Akmal,Yasir Arafat,R Ashwin,1,0,1,0,[],0,,,108,6,129,,26,India,1,21,1,16,1,,,1,1
256598,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,5,Yasir Arafat,Umar Akmal,R Ashwin,0,0,0,0,[],0,,,108,6,129,,25,India,1,1,21,2,16,,,0,1
256599,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,16,6,Yasir Arafat,Umar Akmal,R Ashwin,1,0,1,0,[],0,,,109,6,129,,24,India,1,2,21,3,16,,,1,1
256600,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,1,Yasir Arafat,Umar Akmal,L Balaji,0,0,0,0,[],0,,,109,6,129,,23,India,1,2,21,4,16,,,0,1
256601,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,2,Yasir Arafat,Umar Akmal,L Balaji,0,0,0,0,[],0,,,109,6,129,,22,India,1,2,21,5,16,,,0,1
256602,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,3,Yasir Arafat,Umar Akmal,L Balaji,0,0,0,0,[],0,,,109,6,129,,21,India,1,2,21,6,16,,,0,1
256603,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,4,Yasir Arafat,Umar Akmal,L Balaji,0,0,0,0,[],0,,,109,6,129,,20,India,1,2,21,7,16,,,0,1
256604,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,5,Yasir Arafat,Umar Akmal,L Balaji,4,0,4,0,[],0,,,113,6,129,,19,India,1,6,21,8,16,,,4,1
256605,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,17,6,Yasir Arafat,Umar Akmal,L Balaji,1,0,1,0,[],0,,,114,6,129,,18,India,1,7,21,9,16,,,1,1
256606,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,1,Yasir Arafat,Umar Akmal,R Ashwin,1,0,1,0,[],0,,,115,6,129,,17,India,1,8,21,10,16,,,1,1
256607,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,2,Umar Akmal,Yasir Arafat,R Ashwin,0,0,0,0,[],0,,,115,6,129,,16,India,1,21,8,17,10,,,0,1
256608,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,3,Umar Akmal,Yasir Arafat,R Ashwin,0,0,0,0,[],1,caught,Umar Akmal,115,7,129,,15,India,1,0,8,0,10,21,18,0,1
256609,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,4,Umar Gul,Yasir Arafat,R Ashwin,0,0,0,0,[],0,,,115,7,129,,14,India,1,0,8,1,10,,,0,1
256610,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,5,Umar Gul,Yasir Arafat,R Ashwin,0,0,0,0,[],0,,,115,7,129,,13,India,1,0,8,2,10,,,0,1
256611,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,18,6,Umar Gul,Yasir Arafat,R Ashwin,0,0,0,0,[],0,,,115,7,129,,12,India,1,0,8,3,10,,,0,1
256612,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,1,Yasir Arafat,Umar Gul,Z Khan,0,0,0,0,[],1,run out,Yasir Arafat,115,8,129,,11,India,1,0,0,0,3,8,11,0,1
256613,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,2,Umar Gul,Saeed Ajmal,Z Khan,4,0,4,0,[],0,,,119,8,129,,10,India,1,4,0,4,0,,,4,1
256614,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,3,Umar Gul,Saeed Ajmal,Z Khan,1,0,1,0,[],0,,,120,8,129,,9,India,1,5,0,5,0,,,1,1
256615,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,4,Saeed Ajmal,Umar Gul,Z Khan,1,0,1,0,[],0,,,121,8,129,,8,India,1,1,5,1,5,,,1,1
256616,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,5,Umar Gul,Saeed Ajmal,Z Khan,0,0,0,0,[],0,,,121,8,129,,7,India,1,5,1,6,1,,,0,1
256617,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,19,6,Umar Gul,Saeed Ajmal,Z Khan,1,0,1,0,[],0,,,122,8,129,,6,India,1,6,1,7,1,,,1,1
256618,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,20,1,Umar Gul,Saeed Ajmal,L Balaji,0,0,0,0,[],0,,,122,8,129,,5,India,1,6,1,8,1,,,0,1
256619,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,20,2,Umar Gul,Saeed Ajmal,L Balaji,6,0,6,0,[],0,,,128,8,129,,4,India,1,12,1,9,1,,,6,1
256620,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,20,3,Umar Gul,Saeed Ajmal,L Balaji,0,0,0,0,[],1,caught,Umar Gul,128,9,129,,3,India,1,0,1,0,1,12,10,0,1
256621,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,1,20,4,Saeed Ajmal,Raza Hasan,L Balaji,0,0,0,0,[],1,caught,Saeed Ajmal,128,10,129,,2,India,1,0,0,0,0,1,2,0,1
256622,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,1,G Gambhir,V Sehwag,Raza Hasan,0,1,1,1,['wides'],0,,,1,0,129,128,120,India,1,0,0,0,0,,,1,0
256623,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,1,G Gambhir,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,1,0,129,128,119,India,1,0,0,2,0,,,0,1
256624,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,2,G Gambhir,V Sehwag,Raza Hasan,0,0,0,0,[],1,caught and bowled,G Gambhir,1,1,129,128,118,India,1,0,0,0,0,0,3,0,1
256625,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,3,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,1,1,129,128,117,India,1,0,0,1,0,,,0,1
256626,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,4,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,1,1,129,128,116,India,1,0,0,2,0,,,0,1
256627,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,5,V Kohli,V Sehwag,Raza Hasan,4,0,4,0,[],0,,,5,1,129,124,115,India,1,4,0,3,0,,,4,1
256628,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,1,6,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,6,1,129,123,114,India,1,5,0,4,0,,,1,1
256629,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,1,V Kohli,V Sehwag,Umar Gul,0,0,0,0,[],0,,,6,1,129,123,113,India,1,5,0,5,0,,,0,1
256630,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,2,V Kohli,V Sehwag,Umar Gul,1,0,1,0,[],0,,,7,1,129,122,112,India,1,6,0,6,0,,,1,1
256631,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,3,V Sehwag,V Kohli,Umar Gul,0,0,0,0,[],0,,,7,1,129,122,111,India,1,0,6,1,6,,,0,1
256632,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,4,V Sehwag,V Kohli,Umar Gul,1,0,1,0,[],0,,,8,1,129,121,110,India,1,1,6,2,6,,,1,1
256633,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,5,V Kohli,V Sehwag,Umar Gul,1,0,1,0,[],0,,,9,1,129,120,109,India,1,7,1,7,2,,,1,1
256634,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,2,6,V Sehwag,V Kohli,Umar Gul,0,0,0,0,[],0,,,9,1,129,120,108,India,1,1,7,3,7,,,0,1
256635,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,1,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,9,1,129,120,107,India,1,7,1,8,3,,,0,1
256636,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,2,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,9,1,129,120,106,India,1,7,1,9,3,,,0,1
256637,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,3,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,9,1,129,120,105,India,1,7,1,10,3,,,0,1
256638,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,4,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,9,1,129,120,104,India,1,7,1,11,3,,,0,1
256639,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,5,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,10,1,129,119,103,India,1,8,1,12,3,,,1,1
256640,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,3,6,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,11,1,129,118,102,India,1,2,8,4,12,,,1,1
256641,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,1,V Sehwag,V Kohli,Umar Gul,4,0,4,0,[],0,,,15,1,129,114,101,India,1,6,8,5,12,,,4,1
256642,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,2,V Sehwag,V Kohli,Umar Gul,0,0,0,0,[],0,,,15,1,129,114,100,India,1,6,8,6,12,,,0,1
256643,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,3,V Sehwag,V Kohli,Umar Gul,0,0,0,0,[],0,,,15,1,129,114,99,India,1,6,8,7,12,,,0,1
256644,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,4,V Sehwag,V Kohli,Umar Gul,1,0,1,0,[],0,,,16,1,129,113,98,India,1,7,8,8,12,,,1,1
256645,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,5,V Kohli,V Sehwag,Umar Gul,1,0,1,0,[],0,,,17,1,129,112,97,India,1,9,7,13,8,,,1,1
256646,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,6,V Sehwag,V Kohli,Umar Gul,0,1,1,1,['wides'],0,,,18,1,129,111,97,India,1,7,9,9,13,,,1,0
256647,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,4,6,V Sehwag,V Kohli,Umar Gul,4,0,4,0,[],0,,,22,1,129,107,96,India,1,11,9,10,13,,,4,1
256648,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,1,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,23,1,129,106,95,India,1,10,11,14,10,,,1,1
256649,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,2,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,24,1,129,105,94,India,1,12,10,11,14,,,1,1
256650,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,3,V Kohli,V Sehwag,Raza Hasan,0,0,0,0,[],0,,,24,1,129,105,93,India,1,10,12,15,11,,,0,1
256651,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,4,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,25,1,129,104,92,India,1,11,12,16,11,,,1,1
256652,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,5,V Sehwag,V Kohli,Raza Hasan,4,0,4,0,[],0,,,29,1,129,100,91,India,1,16,11,12,16,,,4,1
256653,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,5,6,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,30,1,129,99,90,India,1,17,11,13,16,,,1,1
256654,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,1,V Sehwag,V Kohli,Saeed Ajmal,0,0,0,0,[],0,,,30,1,129,99,89,India,1,17,11,14,16,,,0,1
256655,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,2,V Sehwag,V Kohli,Saeed Ajmal,1,0,1,0,[],0,,,31,1,129,98,88,India,1,18,11,15,16,,,1,1
256656,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,3,V Kohli,V Sehwag,Saeed Ajmal,0,0,0,0,[],0,,,31,1,129,98,87,India,1,11,18,17,15,,,0,1
256657,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,4,V Kohli,V Sehwag,Saeed Ajmal,4,0,4,0,[],0,,,35,1,129,94,86,India,1,15,18,18,15,,,4,1
256658,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,5,V Kohli,V Sehwag,Saeed Ajmal,1,0,1,0,[],0,,,36,1,129,93,85,India,1,16,18,19,15,,,1,1
256659,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,6,6,V Sehwag,V Kohli,Saeed Ajmal,0,0,0,0,[],0,,,36,1,129,93,84,India,1,18,16,16,19,,,0,1
256660,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,1,V Kohli,V Sehwag,Shahid Afridi,0,0,0,0,[],0,,,36,1,129,93,83,India,1,16,18,20,16,,,0,1
256661,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,2,V Kohli,V Sehwag,Shahid Afridi,1,0,1,0,[],0,,,37,1,129,92,82,India,1,17,18,21,16,,,1,1
256662,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,3,V Sehwag,V Kohli,Shahid Afridi,1,0,1,0,[],0,,,38,1,129,91,81,India,1,19,17,17,21,,,1,1
256663,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,4,V Kohli,V Sehwag,Shahid Afridi,6,0,6,0,[],0,,,44,1,129,85,80,India,1,23,19,22,17,,,6,1
256664,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,5,V Kohli,V Sehwag,Shahid Afridi,0,0,0,0,[],0,,,44,1,129,85,79,India,1,23,19,23,17,,,0,1
256665,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,7,6,V Kohli,V Sehwag,Shahid Afridi,1,0,1,0,[],0,,,45,1,129,84,78,India,1,24,19,24,17,,,1,1
256666,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,1,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,46,1,129,83,77,India,1,25,19,25,17,,,1,1
256667,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,2,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,47,1,129,82,76,India,1,20,25,18,25,,,1,1
256668,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,3,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,48,1,129,81,75,India,1,26,20,26,18,,,1,1
256669,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,4,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,49,1,129,80,74,India,1,21,26,19,26,,,1,1
256670,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,5,V Kohli,V Sehwag,Raza Hasan,1,0,1,0,[],0,,,50,1,129,79,73,India,1,27,21,27,19,,,1,1
256671,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,8,6,V Sehwag,V Kohli,Raza Hasan,1,0,1,0,[],0,,,51,1,129,78,72,India,1,22,27,20,27,,,1,1
256672,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,1,V Sehwag,V Kohli,Shahid Afridi,1,0,1,0,[],0,,,52,1,129,77,71,India,1,23,27,21,27,,,1,1
256673,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,2,V Kohli,V Sehwag,Shahid Afridi,0,0,0,0,[],0,,,52,1,129,77,70,India,1,27,23,28,21,,,0,1
256674,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,3,V Kohli,V Sehwag,Shahid Afridi,4,0,4,0,[],0,,,56,1,129,73,69,India,1,31,23,29,21,,,4,1
256675,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,4,V Kohli,V Sehwag,Shahid Afridi,1,0,1,0,[],0,,,57,1,129,72,68,India,1,32,23,30,21,,,1,1
256676,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,5,V Sehwag,V Kohli,Shahid Afridi,1,0,1,0,[],0,,,58,1,129,71,67,India,1,24,32,22,30,,,1,1
256677,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,9,6,V Kohli,V Sehwag,Shahid Afridi,1,0,1,0,[],0,,,59,1,129,70,66,India,1,33,24,31,22,,,1,1
256678,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,10,1,V Kohli,V Sehwag,Yasir Arafat,4,0,4,0,[],0,,,63,1,129,66,65,India,1,37,24,32,22,,,4,1
256679,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,10,2,V Kohli,V Sehwag,Yasir Arafat,4,0,4,0,[],0,,,67,1,129,62,64,India,1,41,24,33,22,,,4,1
256680,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,10,3,V Kohli,V Sehwag,Yasir Arafat,1,0,1,0,[],0,,,68,1,129,61,63,India,1,42,24,34,22,,,1,1
256681,533291,9/30/2012,R Premadasa Stadium,Pakistan,India,2,10,4,V Sehwag,V Kohli,Yasir Arafat,1,0,1,0,[],0,,,69,1,129,60,62,India,1,25,42,23,34,,,1,1
